Start_Building,Start_Lat,Start_Lon,End_Building,End_Lat,End_Lon,Distance (m),Terrain,Walking_Speed (m/s),ETA (min),Path
ION2,3.008366,101.72091,Tower Block,3.008645,101.721409,90.27,concrete,1.3,1.16,"[(3.008366, 101.72091), (3.008229, 101.721254), (3.008312, 101.721289), (3.008403, 101.721323), (3.008523, 101.721365), (3.008645, 101.721409)]"
KAA I,3.006982,101.721075,ACADEMIC BLOCK,3.005997,101.721394,179.54,concrete,1.3,2.3,"[(3.006982, 101.721075), (3.006941, 101.721179), (3.006827, 101.721453), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394)]"
KAA I,3.006982,101.721075,ADMINISTRATION BLOCK,3.006333,101.720479,128.27,concrete,1.3,1.64,"[(3.006982, 101.721075), (3.006839, 101.721022), (3.00676, 101.720992), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479)]"
KAA I,3.006982,101.721075,ION2,3.008366,101.72091,245.93,concrete,1.3,3.15,"[(3.006982, 101.721075), (3.006839, 101.721022), (3.006899, 101.720874), (3.006972, 101.720904), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008366, 101.72091)]"
KAA I,3.006982,101.721075,KAA II,3.004261,101.721313,401.52,concrete,1.3,5.15,"[(3.006982, 101.721075), (3.006941, 101.721179), (3.006827, 101.721453), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004871, 101.721149), (3.004773, 101.721204), (3.004498, 101.721358), (3.00443, 101.721227), (3.004368, 101.721258), (3.004333, 101.721276), (3.004296, 101.721295), (3.004261, 101.721313)]"
KAA I,3.006982,101.721075,KAW I,3.00676,101.720992,26.23,concrete,1.3,0.34,"[(3.006982, 101.721075), (3.006839, 101.721022), (3.00676, 101.720992)]"
KAA I,3.006982,101.721075,KAW II,3.004961,101.721446,319.5,concrete,1.3,4.1,"[(3.006982, 101.721075), (3.006941, 101.721179), (3.006827, 101.721453), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005208, 101.721289), (3.004975, 101.721407), (3.004961, 101.721446)]"
KAA I,3.006982,101.721075,KBP I (EAST),3.006915,101.720413,100.67,concrete,1.3,1.29,"[(3.006982, 101.721075), (3.006839, 101.721022), (3.00676, 101.720992), (3.006883, 101.72068), (3.006814, 101.720654), (3.006915, 101.720413)]"
KAA I,3.006982,101.721075,KBP I (NORTH),3.007784,101.720685,174.73,concrete,1.3,2.24,"[(3.006982, 101.721075), (3.006839, 101.721022), (3.006899, 101.720874), (3.006972, 101.720904), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007784, 101.720685)]"
KAA I,3.006982,101.721075,KBP II,3.004822,101.722189,401.71,concrete,1.3,5.15,"[(3.006982, 101.721075), (3.006941, 101.721179), (3.006827, 101.721453), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394), (3.00568, 101.721268), (3.005623, 101.721395), (3.005591, 101.721465), (3.005576, 101.721497), (3.005606, 101.72151), (3.00541, 101.721997), (3.005367, 101.721982), (3.005342, 101.722047), (3.005328, 101.722084), (3.005148, 101.722012), (3.004964, 101.721938), (3.004945, 101.721931), (3.004858, 101.722115), (3.004822, 101.722189)]"
KAA I,3.006982,101.721075,KEE I,3.007416,101.720382,139.98,concrete,1.3,1.79,"[(3.006982, 101.721075), (3.006839, 101.721022), (3.006899, 101.720874), (3.006972, 101.720904), (3.007031, 101.720755), (3.007036, 101.720743), (3.00711, 101.720567), (3.007306, 101.720653), (3.007416, 101.720382)]"
KAA I,3.006982,101.721075,KEE II,3.004173,101.719735,497.26,concrete,1.3,6.38,"[(3.006982, 101.721075), (3.006839, 101.721022), (3.00676, 101.720992), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.006475, 101.720115), (3.00617, 101.719995), (3.006102, 101.720021), (3.00608, 101.720018), (3.005989, 101.719843), (3.005873, 101.719817), (3.005818, 101.719721), (3.005852, 101.71965), (3.005415, 101.719485), (3.004903, 101.719439), (3.004775, 101.719439), (3.004752, 101.719438), (3.004503, 101.719438), (3.004432, 101.719437), (3.00437, 101.719436), (3.004174, 101.719433), (3.004173, 101.719735)]"
KAA I,3.006982,101.721075,KKA I,3.007845,101.72149,215.12,concrete,1.3,2.76,"[(3.006982, 101.721075), (3.006839, 101.721022), (3.006899, 101.720874), (3.006972, 101.720904), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.007845, 101.72149)]"
KAA I,3.006982,101.721075,KKA II,3.003791,101.720491,483.03,concrete,1.3,6.19,"[(3.006982, 101.721075), (3.006941, 101.721179), (3.006827, 101.721453), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.004764, 101.720739), (3.004513, 101.720714), (3.00427, 101.720713), (3.004201, 101.720668), (3.004177, 101.720652), (3.003789, 101.720644), (3.003791, 101.720491)]"
KAA I,3.006982,101.721075,KKK II,3.004514,101.720438,414.6,concrete,1.3,5.32,"[(3.006982, 101.721075), (3.006941, 101.721179), (3.006827, 101.721453), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.004764, 101.720739), (3.004513, 101.720714), (3.004514, 101.720438)]"
KAA I,3.006982,101.721075,KMP I,3.007385,101.721337,129.77,concrete,1.3,1.66,"[(3.006982, 101.721075), (3.006839, 101.721022), (3.006899, 101.720874), (3.006972, 101.720904), (3.007191, 101.721), (3.007244, 101.721023), (3.007406, 101.721093), (3.007474, 101.721122), (3.007385, 101.721337)]"
KAA I,3.006982,101.721075,KMP II,3.004601,101.721031,367.68,concrete,1.3,4.71,"[(3.006982, 101.721075), (3.006941, 101.721179), (3.006827, 101.721453), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.00482, 101.72091), (3.004601, 101.721031)]"
KAA I,3.006982,101.721075,KPM I,3.008275,101.721383,225.98,concrete,1.3,2.9,"[(3.006982, 101.721075), (3.006839, 101.721022), (3.006899, 101.720874), (3.006972, 101.720904), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008312, 101.721289), (3.008275, 101.721383)]"
KAA I,3.006982,101.721075,KPM II,3.003631,101.71975,558.64,concrete,1.3,7.16,"[(3.006982, 101.721075), (3.006839, 101.721022), (3.00676, 101.720992), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.006475, 101.720115), (3.00617, 101.719995), (3.006102, 101.720021), (3.00608, 101.720018), (3.005989, 101.719843), (3.005873, 101.719817), (3.005818, 101.719721), (3.005852, 101.71965), (3.005415, 101.719485), (3.004903, 101.719439), (3.004775, 101.719439), (3.004752, 101.719438), (3.004503, 101.719438), (3.004432, 101.719437), (3.00437, 101.719436), (3.004174, 101.719433), (3.004005, 101.719435), (3.003633, 101.719434), (3.003631, 101.71975)]"
KAA I,3.006982,101.721075,Library,3.004833,101.719575,400.87,concrete,1.3,5.14,"[(3.006982, 101.721075), (3.006839, 101.721022), (3.00676, 101.720992), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.006475, 101.720115), (3.00617, 101.719995), (3.006102, 101.720021), (3.00608, 101.720018), (3.005989, 101.719843), (3.005873, 101.719817), (3.005818, 101.719721), (3.005852, 101.71965), (3.005415, 101.719485), (3.004903, 101.719439), (3.004881, 101.719533), (3.004833, 101.719575)]"
KAA I,3.006982,101.721075,Tower Block,3.008645,101.721409,253.93,concrete,1.3,3.26,"[(3.006982, 101.721075), (3.006839, 101.721022), (3.006899, 101.720874), (3.006972, 101.720904), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008312, 101.721289), (3.008403, 101.721323), (3.008523, 101.721365), (3.008645, 101.721409)]"
KAA II,3.004261,101.721313,ACADEMIC BLOCK,3.005997,101.721394,221.98,concrete,1.3,2.85,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004368, 101.721258), (3.00443, 101.721227), (3.004498, 101.721358), (3.004773, 101.721204), (3.004871, 101.721149), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394)]"
KAA II,3.004261,101.721313,ADMINISTRATION BLOCK,3.006333,101.720479,330.27,concrete,1.3,4.23,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004368, 101.721258), (3.00443, 101.721227), (3.004498, 101.721358), (3.004773, 101.721204), (3.004871, 101.721149), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479)]"
KAA II,3.004261,101.721313,ION2,3.008366,101.72091,599.59,concrete,1.3,7.69,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004368, 101.721258), (3.00443, 101.721227), (3.004498, 101.721358), (3.004773, 101.721204), (3.004871, 101.721149), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008366, 101.72091)]"
KAA II,3.004261,101.721313,KAA I,3.006982,101.721075,401.52,concrete,1.3,5.15,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004368, 101.721258), (3.00443, 101.721227), (3.004498, 101.721358), (3.004773, 101.721204), (3.004871, 101.721149), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.006827, 101.721453), (3.006941, 101.721179), (3.006982, 101.721075)]"
KAA II,3.004261,101.721313,KAW I,3.00676,101.720992,426.96,concrete,1.3,5.47,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004368, 101.721258), (3.00443, 101.721227), (3.004498, 101.721358), (3.004773, 101.721204), (3.004871, 101.721149), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.006827, 101.721453), (3.006689, 101.721399), (3.006839, 101.721022), (3.00676, 101.720992)]"
KAA II,3.004261,101.721313,KAW II,3.004961,101.721446,114.03,concrete,1.3,1.46,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004368, 101.721258), (3.00443, 101.721227), (3.004498, 101.721358), (3.004773, 101.721204), (3.004776, 101.721386), (3.004961, 101.721446)]"
KAA II,3.004261,101.721313,KBP I (EAST),3.006915,101.720413,415.93,concrete,1.3,5.33,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004368, 101.721258), (3.00443, 101.721227), (3.004498, 101.721358), (3.004773, 101.721204), (3.004871, 101.721149), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006915, 101.720413)]"
KAA II,3.004261,101.721313,KBP I (NORTH),3.007784,101.720685,528.4,concrete,1.3,6.77,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004368, 101.721258), (3.00443, 101.721227), (3.004498, 101.721358), (3.004773, 101.721204), (3.004871, 101.721149), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007784, 101.720685)]"
KAA II,3.004261,101.721313,KBP II,3.004822,101.722189,145.48,concrete,1.3,1.87,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.00444, 101.721489), (3.004459, 101.721527), (3.004584, 101.721757), (3.004689, 101.721825), (3.004732, 101.721843), (3.004913, 101.721918), (3.004945, 101.721931), (3.004858, 101.722115), (3.004822, 101.722189)]"
KAA II,3.004261,101.721313,KEE I,3.007416,101.720382,490.76,concrete,1.3,6.29,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004368, 101.721258), (3.00443, 101.721227), (3.004498, 101.721358), (3.004773, 101.721204), (3.004871, 101.721149), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.00711, 101.720567), (3.007306, 101.720653), (3.007416, 101.720382)]"
KAA II,3.004261,101.721313,KEE II,3.004173,101.719735,187.24,concrete,1.3,2.4,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004242, 101.721095), (3.004231, 101.721073), (3.004179, 101.720945), (3.004146, 101.720861), (3.004139, 101.720841), (3.004172, 101.720826), (3.004177, 101.720652), (3.004179, 101.720175), (3.004176, 101.7201), (3.004172, 101.720023), (3.004173, 101.719735)]"
KAA II,3.004261,101.721313,KKA I,3.007845,101.72149,568.78,concrete,1.3,7.29,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004368, 101.721258), (3.00443, 101.721227), (3.004498, 101.721358), (3.004773, 101.721204), (3.004871, 101.721149), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.007845, 101.72149)]"
KAA II,3.004261,101.721313,KKA II,3.003791,101.720491,145.2,concrete,1.3,1.86,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004242, 101.721095), (3.004231, 101.721073), (3.004179, 101.720945), (3.004146, 101.720861), (3.004139, 101.720841), (3.004172, 101.720826), (3.004177, 101.720652), (3.003789, 101.720644), (3.003791, 101.720491)]"
KAA II,3.004261,101.721313,KKK II,3.004514,101.720438,139.86,concrete,1.3,1.79,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004368, 101.721258), (3.00443, 101.721227), (3.0044, 101.721169), (3.004387, 101.721145), (3.004269, 101.720904), (3.004269, 101.720811), (3.00427, 101.720713), (3.004513, 101.720714), (3.004514, 101.720438)]"
KAA II,3.004261,101.721313,KMP I,3.007385,101.721337,485.49,concrete,1.3,6.22,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004368, 101.721258), (3.00443, 101.721227), (3.004498, 101.721358), (3.004773, 101.721204), (3.004871, 101.721149), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.007037, 101.721538), (3.007244, 101.721023), (3.007406, 101.721093), (3.007474, 101.721122), (3.007385, 101.721337)]"
KAA II,3.004261,101.721313,KMP II,3.004601,101.721031,58.12,concrete,1.3,0.75,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004368, 101.721258), (3.00443, 101.721227), (3.0044, 101.721169), (3.004387, 101.721145), (3.004601, 101.721031)]"
KAA II,3.004261,101.721313,KPM I,3.008275,101.721383,579.65,concrete,1.3,7.43,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004368, 101.721258), (3.00443, 101.721227), (3.004498, 101.721358), (3.004773, 101.721204), (3.004871, 101.721149), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008312, 101.721289), (3.008275, 101.721383)]"
KAA II,3.004261,101.721313,KPM II,3.003631,101.71975,246.18,concrete,1.3,3.16,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004242, 101.721095), (3.004231, 101.721073), (3.004179, 101.720945), (3.004146, 101.720861), (3.004139, 101.720841), (3.004172, 101.720826), (3.004177, 101.720652), (3.004179, 101.720175), (3.004176, 101.7201), (3.004172, 101.720023), (3.004, 101.720025), (3.00382, 101.720028), (3.003632, 101.720031), (3.003631, 101.71975)]"
KAA II,3.004261,101.721313,Library,3.004833,101.719575,234.76,concrete,1.3,3.01,"[(3.004261, 101.721313), (3.004296, 101.721295), (3.004333, 101.721276), (3.004368, 101.721258), (3.00443, 101.721227), (3.0044, 101.721169), (3.004387, 101.721145), (3.004269, 101.720904), (3.004269, 101.720811), (3.00427, 101.720713), (3.00427, 101.720286), (3.004282, 101.720215), (3.004316, 101.720143), (3.004375, 101.720073), (3.004499, 101.719937), (3.004637, 101.719793), (3.004806, 101.719635), (3.004787, 101.719616), (3.004833, 101.719575)]"
