Start_Building,Start_Lat,Start_Lon,End_Building,End_Lat,End_Lon,Distance (m),Walking_Speed (m/s),ETA (min),Path,Terrain_concrete,Terrain_ground,Terrain_paved,Terrain_paving_stones
KAW II,3.004961,101.721446,ACADEMIC BLOCK,3.005997,101.721394,0.16689167375928154,1.1,0.17365853658536587,"[(3.004961, 101.721446), (3.004975, 101.721407), (3.005208, 101.721289), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394)]",0.0,0.0,1.0,0.0
KAW II,3.004961,101.721446,ADMINISTRATION BLOCK,3.006333,101.720479,0.3258004871892701,1.1,0.3336585365853658,"[(3.004961, 101.721446), (3.004975, 101.721407), (3.005208, 101.721289), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479)]",0.0,0.0,1.0,0.0
KAW II,3.004961,101.721446,ION2,3.008366,101.72091,0.7210107709916944,1.1,0.7317073170731707,"[(3.004961, 101.721446), (3.004975, 101.721407), (3.005208, 101.721289), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008366, 101.72091)]",0.0,0.0,1.0,0.0
KAW II,3.004961,101.721446,KAA I,3.006982,101.721075,0.43035541337716077,1.1,0.4390243902439024,"[(3.004961, 101.721446), (3.004975, 101.721407), (3.005208, 101.721289), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.006827, 101.721453), (3.006941, 101.721179), (3.006982, 101.721075)]",0.0,0.0,1.0,0.0
KAW II,3.004961,101.721446,KAA II,3.004261,101.721313,0.12884101781469198,1.0,0.1521951219512195,"[(3.004961, 101.721446), (3.004776, 101.721386), (3.004773, 101.721204), (3.004498, 101.721358), (3.00443, 101.721227), (3.004368, 101.721258), (3.004333, 101.721276), (3.004296, 101.721295), (3.004261, 101.721313)]",0.0,0.0,0.0,1.0
KAW II,3.004961,101.721446,KAW I,3.00676,101.720992,0.4676870249170898,1.1,0.4770731707317073,"[(3.004961, 101.721446), (3.004975, 101.721407), (3.005208, 101.721289), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.006827, 101.721453), (3.006689, 101.721399), (3.006839, 101.721022), (3.00676, 101.720992)]",0.0,0.0,1.0,0.0
KAW II,3.004961,101.721446,KBP I (EAST),3.006915,101.720413,0.4515011886244241,1.1,0.46048780487804875,"[(3.004961, 101.721446), (3.004975, 101.721407), (3.005208, 101.721289), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006915, 101.720413)]",0.0,0.0,1.0,0.0
KAW II,3.004961,101.721446,KBP I (NORTH),3.007784,101.720685,0.6165438910574356,1.1,0.6263414634146341,"[(3.004961, 101.721446), (3.004975, 101.721407), (3.005208, 101.721289), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007784, 101.720685)]",0.0,0.0,1.0,0.0
KAW II,3.004961,101.721446,KBP II,3.004822,101.722189,0.13060194288733015,1.1,0.1375609756097561,"[(3.004961, 101.721446), (3.004828, 101.72179), (3.004761, 101.721766), (3.004744, 101.721811), (3.004732, 101.721843), (3.004913, 101.721918), (3.004945, 101.721931), (3.004858, 101.722115), (3.004822, 101.722189)]",0.0,0.0,1.0,0.0
KAW II,3.004961,101.721446,KEE I,3.007416,101.720382,0.5612948669034133,1.1,0.5707317073170732,"[(3.004961, 101.721446), (3.004975, 101.721407), (3.005208, 101.721289), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.00711, 101.720567), (3.007306, 101.720653), (3.007416, 101.720382)]",0.0,0.0,1.0,0.0
KAW II,3.004961,101.721446,KEE II,3.004173,101.719735,0.35570686467290813,1.0,0.40390243902439027,"[(3.004961, 101.721446), (3.004776, 101.721386), (3.004773, 101.721204), (3.004498, 101.721358), (3.00443, 101.721227), (3.0044, 101.721169), (3.004387, 101.721145), (3.004269, 101.720904), (3.004269, 101.720811), (3.00427, 101.720713), (3.004201, 101.720668), (3.004177, 101.720652), (3.004179, 101.720175), (3.004176, 101.7201), (3.004172, 101.720023), (3.004173, 101.719735)]",0.0,0.0,0.0,1.0
KAW II,3.004961,101.721446,KKA I,3.007845,101.72149,0.6757990197517096,1.1,0.6868292682926829,"[(3.004961, 101.721446), (3.004975, 101.721407), (3.005208, 101.721289), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.007845, 101.72149)]",0.0,0.0,1.0,0.0
KAW II,3.004961,101.721446,KKA II,3.003791,101.720491,0.29401578962815134,1.0,0.33560975609756094,"[(3.004961, 101.721446), (3.004776, 101.721386), (3.004773, 101.721204), (3.004498, 101.721358), (3.00443, 101.721227), (3.0044, 101.721169), (3.004387, 101.721145), (3.004269, 101.720904), (3.004269, 101.720811), (3.00427, 101.720713), (3.004201, 101.720668), (3.004177, 101.720652), (3.003789, 101.720644), (3.003791, 101.720491)]",0.0,0.0,0.0,1.0
KAW II,3.004961,101.721446,KKK II,3.004514,101.720438,0.2192938690458721,1.0,0.2526829268292683,"[(3.004961, 101.721446), (3.004776, 101.721386), (3.004773, 101.721204), (3.004871, 101.721149), (3.004978, 101.721146), (3.004847, 101.720894), (3.004764, 101.720739), (3.004513, 101.720714), (3.004514, 101.720438)]",0.0,0.0,0.0,1.0
KAW II,3.004961,101.721446,KMP I,3.007385,101.721337,0.5535761453350161,1.1,0.5629268292682927,"[(3.004961, 101.721446), (3.004975, 101.721407), (3.005208, 101.721289), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.007037, 101.721538), (3.007244, 101.721023), (3.007406, 101.721093), (3.007474, 101.721122), (3.007385, 101.721337)]",0.0,0.0,1.0,0.0
KAW II,3.004961,101.721446,KMP II,3.004601,101.721031,0.15044169870572008,1.0,0.17658536585365853,"[(3.004961, 101.721446), (3.004776, 101.721386), (3.004773, 101.721204), (3.004871, 101.721149), (3.004978, 101.721146), (3.004847, 101.720894), (3.00482, 101.72091), (3.004601, 101.721031)]",0.0,0.0,0.0,1.0
KAW II,3.004961,101.721446,KPM I,3.008275,101.721383,0.6917500660346902,1.1,0.7024390243902439,"[(3.004961, 101.721446), (3.004975, 101.721407), (3.005208, 101.721289), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008312, 101.721289), (3.008275, 101.721383)]",0.0,0.0,1.0,0.0
KAW II,3.004961,101.721446,KPM II,3.003631,101.71975,0.4421976344906524,1.0,0.4995121951219512,"[(3.004961, 101.721446), (3.004776, 101.721386), (3.004773, 101.721204), (3.004498, 101.721358), (3.00443, 101.721227), (3.0044, 101.721169), (3.004387, 101.721145), (3.004269, 101.720904), (3.004269, 101.720811), (3.00427, 101.720713), (3.004201, 101.720668), (3.004177, 101.720652), (3.004179, 101.720175), (3.004176, 101.7201), (3.004172, 101.720023), (3.004, 101.720025), (3.00382, 101.720028), (3.003632, 101.720031), (3.003631, 101.71975)]",0.0,0.0,0.0,1.0
KAW II,3.004961,101.721446,Library,3.004833,101.719575,0.4062747630088339,1.0,0.4595121951219512,"[(3.004961, 101.721446), (3.004776, 101.721386), (3.004773, 101.721204), (3.004871, 101.721149), (3.004978, 101.721146), (3.004847, 101.720894), (3.004764, 101.720739), (3.004513, 101.720714), (3.004514, 101.720438), (3.004514, 101.720153), (3.004375, 101.720073), (3.004499, 101.719937), (3.004637, 101.719793), (3.004806, 101.719635), (3.004787, 101.719616), (3.004833, 101.719575)]",0.0,0.0,0.0,1.0
KAW II,3.004961,101.721446,Tower Block,3.008645,101.721409,0.7261761512047663,1.1,0.7375609756097561,"[(3.004961, 101.721446), (3.004975, 101.721407), (3.005208, 101.721289), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.007037, 101.721538), (3.007496, 101.721724), (3.007908, 101.721891), (3.008146, 101.721957), (3.008312, 101.721947), (3.008523, 101.721365), (3.008645, 101.721409)]",0.0,0.0,1.0,0.0
KBP I (EAST),3.006915,101.720413,ACADEMIC BLOCK,3.005997,101.721394,0.24611862765239337,1.3,0.20975609756097563,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,ADMINISTRATION BLOCK,3.006333,101.720479,0.08720981422240484,1.3,0.07414634146341464,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,ION2,3.008366,101.72091,0.3162034455433922,1.3,0.26926829268292685,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008366, 101.72091)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,KAA I,3.006982,101.721075,0.10923605200598716,1.3,0.09268292682926829,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006883, 101.72068), (3.00676, 101.720992), (3.006839, 101.721022), (3.006982, 101.721075)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,KAA II,3.004261,101.721313,0.5718604173392423,1.3,0.4868292682926829,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004871, 101.721149), (3.004773, 101.721204), (3.004498, 101.721358), (3.00443, 101.721227), (3.004368, 101.721258), (3.004333, 101.721276), (3.004296, 101.721295), (3.004261, 101.721313)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,KAW I,3.00676,101.720992,0.07074516479323804,1.3,0.05951219512195122,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006883, 101.72068), (3.00676, 101.720992)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,KAW II,3.004961,101.721446,0.4515011886244241,1.3,0.38439024390243903,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005208, 101.721289), (3.004975, 101.721407), (3.004961, 101.721446)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,KBP I (NORTH),3.007784,101.720685,0.21173656560913337,1.3,0.18048780487804877,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007784, 101.720685)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,KBP II,3.004822,101.722189,0.5721392304757433,1.3,0.4868292682926829,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005623, 101.721395), (3.005591, 101.721465), (3.005576, 101.721497), (3.005606, 101.72151), (3.00541, 101.721997), (3.005367, 101.721982), (3.005342, 101.722047), (3.005328, 101.722084), (3.005148, 101.722012), (3.004964, 101.721938), (3.004945, 101.721931), (3.004858, 101.722115), (3.004822, 101.722189)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,KEE I,3.007416,101.720382,0.1565022158307164,1.3,0.1326829268292683,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.00711, 101.720567), (3.007306, 101.720653), (3.007416, 101.720382)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,KEE II,3.004173,101.719735,0.6286649253074282,1.3,0.535609756097561,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.006475, 101.720115), (3.00617, 101.719995), (3.006102, 101.720021), (3.00608, 101.720018), (3.005989, 101.719843), (3.005873, 101.719817), (3.005818, 101.719721), (3.005852, 101.71965), (3.005415, 101.719485), (3.004903, 101.719439), (3.004775, 101.719439), (3.004752, 101.719438), (3.004503, 101.719438), (3.004432, 101.719437), (3.00437, 101.719436), (3.004174, 101.719433), (3.004173, 101.719735)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,KKA I,3.007845,101.72149,0.27100636867901273,1.3,0.2302439024390244,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.007845, 101.72149)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,KKA II,3.003791,101.720491,0.6914712528981892,1.3,0.5892682926829268,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.004764, 101.720739), (3.004513, 101.720714), (3.00427, 101.720713), (3.004201, 101.720668), (3.004177, 101.720652), (3.003789, 101.720644), (3.003791, 101.720491)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,KKK II,3.004514,101.720438,0.5910545006309982,1.3,0.5034146341463415,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.004764, 101.720739), (3.004513, 101.720714), (3.004514, 101.720438)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,KMP I,3.007385,101.721337,0.1980013500425557,1.3,0.16878048780487803,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.006972, 101.720904), (3.007191, 101.721), (3.007244, 101.721023), (3.007406, 101.721093), (3.007474, 101.721122), (3.007385, 101.721337)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,KMP II,3.004601,101.721031,0.5222023302908462,1.3,0.44487804878048787,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.00482, 101.72091), (3.004601, 101.721031)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,KPM I,3.008275,101.721383,0.286942740586388,1.3,0.2439024390243902,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008312, 101.721289), (3.008275, 101.721383)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,KPM II,3.003631,101.71975,0.7187362427728701,1.3,0.6126829268292683,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.006475, 101.720115), (3.00617, 101.719995), (3.006102, 101.720021), (3.00608, 101.720018), (3.005989, 101.719843), (3.005873, 101.719817), (3.005818, 101.719721), (3.005852, 101.71965), (3.005415, 101.719485), (3.004903, 101.719439), (3.004775, 101.719439), (3.004752, 101.719438), (3.004503, 101.719438), (3.004432, 101.719437), (3.00437, 101.719436), (3.004174, 101.719433), (3.004005, 101.719435), (3.003633, 101.719434), (3.003631, 101.71975)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,Library,3.004833,101.719575,0.48721861884776807,1.3,0.41463414634146345,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.006475, 101.720115), (3.00617, 101.719995), (3.006102, 101.720021), (3.00608, 101.720018), (3.005989, 101.719843), (3.005873, 101.719817), (3.005818, 101.719721), (3.005852, 101.71965), (3.005415, 101.719485), (3.004903, 101.719439), (3.004881, 101.719533), (3.004833, 101.719575)]",1.0,0.0,0.0,0.0
KBP I (EAST),3.006915,101.720413,Tower Block,3.008645,101.721409,0.3279576204032518,1.3,0.27902439024390246,"[(3.006915, 101.720413), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008312, 101.721289), (3.008403, 101.721323), (3.008523, 101.721365), (3.008645, 101.721409)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,ACADEMIC BLOCK,3.005997,101.721394,0.4111613300854049,1.3,0.35024390243902437,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,ADMINISTRATION BLOCK,3.006333,101.720479,0.25225251665541626,1.3,0.21463414634146344,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,ION2,3.008366,101.72091,0.18149267748657294,1.3,0.15414634146341463,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008366, 101.72091)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,KAA I,3.006982,101.721075,0.21791447773897218,1.3,0.1853658536585366,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.006972, 101.720904), (3.006899, 101.720874), (3.006839, 101.721022), (3.006982, 101.721075)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,KAA II,3.004261,101.721313,0.7369031197722536,1.3,0.6273170731707317,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004871, 101.721149), (3.004773, 101.721204), (3.004498, 101.721358), (3.00443, 101.721227), (3.004368, 101.721258), (3.004333, 101.721276), (3.004296, 101.721295), (3.004261, 101.721313)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,KAW I,3.00676,101.720992,0.20687934728377308,1.3,0.175609756097561,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.006972, 101.720904), (3.006899, 101.720874), (3.006839, 101.721022), (3.00676, 101.720992)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,KAW II,3.004961,101.721446,0.6165438910574356,1.3,0.5248780487804877,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005208, 101.721289), (3.004975, 101.721407), (3.004961, 101.721446)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,KBP I (EAST),3.006915,101.720413,0.21173656560913337,1.3,0.18048780487804877,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006915, 101.720413)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,KBP II,3.004822,101.722189,0.7371819329087548,1.3,0.6282926829268293,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005623, 101.721395), (3.005591, 101.721465), (3.005576, 101.721497), (3.005606, 101.72151), (3.00541, 101.721997), (3.005367, 101.721982), (3.005342, 101.722047), (3.005328, 101.722084), (3.005148, 101.722012), (3.004964, 101.721938), (3.004945, 101.721931), (3.004858, 101.722115), (3.004822, 101.722189)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,KEE I,3.007416,101.720382,0.17151410207495674,1.3,0.1453658536585366,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007472, 101.720934), (3.007543, 101.720759), (3.00734, 101.720668), (3.007334, 101.720665), (3.007306, 101.720653), (3.007416, 101.720382)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,KEE II,3.004173,101.719735,0.7937076277404397,1.3,0.6760975609756097,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.006475, 101.720115), (3.00617, 101.719995), (3.006102, 101.720021), (3.00608, 101.720018), (3.005989, 101.719843), (3.005873, 101.719817), (3.005818, 101.719721), (3.005852, 101.71965), (3.005415, 101.719485), (3.004903, 101.719439), (3.004775, 101.719439), (3.004752, 101.719438), (3.004503, 101.719438), (3.004432, 101.719437), (3.00437, 101.719436), (3.004174, 101.719433), (3.004173, 101.719735)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,KKA I,3.007845,101.72149,0.1362809262465882,1.3,0.11609756097560978,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.007845, 101.72149)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,KKA II,3.003791,101.720491,0.8565139553312007,1.3,0.7297560975609756,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.004764, 101.720739), (3.004513, 101.720714), (3.00427, 101.720713), (3.004201, 101.720668), (3.004177, 101.720652), (3.003789, 101.720644), (3.003791, 101.720491)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,KKK II,3.004514,101.720438,0.7560972030640097,1.3,0.6439024390243903,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.004764, 101.720739), (3.004513, 101.720714), (3.004514, 101.720438)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,KMP I,3.007385,101.721337,0.12888504094150793,1.3,0.10926829268292682,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007472, 101.720934), (3.007406, 101.721093), (3.007474, 101.721122), (3.007385, 101.721337)]",1.0,0.0,0.0,0.0
KBP I (NORTH),3.007784,101.720685,KMP II,3.004601,101.721031,0.6872450327238576,1.3,0.5853658536585366,"[(3.007784, 101.720685), (3.00765, 101.721013), (3.007472, 101.720934), (3.007255, 101.720848), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004847, 101.720894), (3.00482, 101.72091), (3.004601, 101.721031)]",1.0,0.0,0.0,0.0
